date,flow,is_extreme,baseline_mean
2015-06-26,33.690197958325015,False,33.67497852237143
2015-06-27,48.00575193083776,False,33.47357978148937
2015-06-28,31.923100596999234,False,33.28156654043083
2015-06-29,65.36940316732162,False,33.09876589744963
2015-06-30,38.80251462460811,False,32.924986214232504
2015-07-01,26.839543717312868,False,32.760019137612375
2015-07-02,25.191089091123274,False,32.60364158069616
2015-07-03,37.319545421142784,False,32.45561765328605
2015-07-04,30.437540201266046,False,32.31570053251664
2015-07-05,40.11942601648533,False,32.18363426568329
2015-07-06,38.62715914702854,False,32.059155498287566
2015-07-07,32.07191335244919,False,31.94199512136484
2015-07-08,25.986625078408455,False,31.831879833177414
2015-07-09,22.350471154239916,False,31.728533611344986
2015-07-10,27.189589244872913,False,31.631679092436563
2015-07-11,39.251445914433106,False,31.54103885695646
2015-07-12,32.45453537993209,False,31.45633661851696
2015-07-13,23.49056706949752,False,31.37729831679648
2015-07-14,31.962359739525304,False,31.30365311463105
2015-07-15,34.048905270737876,False,31.23513430027587
2015-07-16,23.119615345171123,False,31.171480096500414
2015-07-17,31.158152395524336,False,31.112434378744005
2015-07-18,31.867883521249848,False,31.057747305058708
2015-07-19,22.431683351596355,False,31.007175861002438
2015-07-20,34.92120598604998,False,30.9604843230195
2015-07-21,34.61661322851938,False,30.917444644158447
2015-07-22,40.932989585259776,False,30.877836766231514
2015-07-23,39.37558347772211,False,30.84144886271766
2015-07-24,22.217093989326695,False,30.808077516855583
2015-07-25,22.810262784295965,False,30.77752783946738
2015-07-26,34.521912237987685,False,30.749613531100728
2015-07-27,34.089014155536226,False,30.724156893082124
2015-07-28,35.80312966235522,False,30.700988792038345
2015-07-29,80.84441540786155,False,30.67994858237333
2015-07-30,34.13198903910164,False,30.660883991085477
2015-07-31,40.50043408564539,False,30.643650969180932
2015-08-01,38.10530241386987,False,30.628113513785085
2015-08-02,36.9787437846302,False,30.614143464880794
2015-08-03,29.553809425415537,False,30.601620280411844
2015-08-04,35.54028969926503,False,30.590430793286842
2015-08-05,26.034547380958667,False,30.5804689536054
2015-08-06,27.99089424056931,False,30.571635559208257
2015-08-07,26.818451761249637,False,30.5638379774285
2015-08-08,31.22114589186163,False,30.556989860694998
2015-08-09,56.30907008261985,False,30.5510108584137
2015-08-10,18.148238593724766,False,30.545826327329692
2015-08-11,37.09228062442082,False,30.54136704235491
2015-08-12,19.233470217900994,False,30.537568909634153
2015-08-13,25.89564511058986,False,30.53437268341773
2015-08-14,40.11353214338758,False,30.531723688113097
2015-08-15,31.045874654999672,False,30.529571546701504
2015-08-16,20.48517440730253,False,30.527869916529678
2015-08-17,26.687490088723305,False,30.526576233321325
2015-08-18,34.03945024622482,False,30.525651464099166
2015-08-19,25.284742671895675,False,30.525059869565666
2015-08-20,33.54973284947767,False,30.52476877635937
2015-08-21,33.0836881564255,False,30.524748359484015
2015-08-22,25.57328814462188,False,30.524971435099033
2015-08-23,50.73903152211416,False,30.525413263762502
2015-08-24,37.05878353615957,False,30.52605136413057
2015-08-25,19.264619560450267,False,30.526865337040608
2015-08-26,31.495543350729264,False,30.52783669983824
2015-08-27,25.258007748606587,False,30.528948730750457
2015-08-28,37.064284599201265,False,30.53018632305771
2015-08-29,24.69930450322503,False,30.53153584877662
2015-08-30,29.985683355058242,False,30.53298503153118
2015-08-31,34.077299777265054,False,30.534522828263185
2015-09-01,37.4755283240169,False,30.536139319412104
2015-09-02,23.262580308772453,False,30.537825607179414
2015-09-03,26.607147421774005,False,30.539573721482533
2015-09-04,26.746086993209772,False,30.541376533198054
2015-09-05,24.264694361883702,False,30.543227674292563
2015-09-06,47.60075759584495,False,30.54512146444145
2015-09-07,31.862380505596732,False,30.54705284374131
2015-09-08,23.1794168316184,False,30.549017311129134
2015-09-09,82.31120161903111,True,30.551010868131623
2015-09-10,50.16293943073574,False,30.553029967579448
2015-09-11,39.18960217974608,False,30.555071466934592
2015-09-12,22.611242733336802,False,30.557132585893104
2015-09-13,27.786106638726846,False,30.559210867940898
2015-09-14,40.02701439331755,False,30.561304145555713
2015-09-15,24.264398156977908,False,30.563410508764683
2015-09-16,33.75662348115495,False,30.56552827678307
2015-09-17,60.32251217088813,True,30.567655972476043
2015-09-18,23.30772640797091,False,30.569792299401435
2015-09-19,29.189467944799155,False,30.571936121207216
2015-09-20,67.0718623657123,True,30.57408644317287
2015-09-21,23.86296590113015,False,30.576242395698713
2015-09-22,29.760314351389013,False,30.578403219561675
2015-09-23,21.658524912468753,False,30.580568252769837
2015-09-24,45.893632204532516,False,30.582736918861038
2015-09-25,22.706655195427143,False,30.58490871650355
2015-09-26,27.255807619396638,False,30.587083210268414
2015-09-27,32.728646621405,False,30.58926002245427
2015-09-28,44.24883629532285,False,30.591438825855885
2015-09-29,51.71224182457619,True,30.59361933737725
2015-09-30,40.90510619358227,False,30.595801312399285
2015-10-01,31.657746505890387,False,30.597984539820533
2015-10-02,24.61127553052439,False,30.600168837697012
2015-10-03,34.30977408750923,False,30.602354049414615
2015-10-04,30.274391601520946,False,30.604540040334
2015-10-05,24.546034032480392,False,30.606726694854054
2015-10-06,29.56443757886131,False,30.60891391384541
2015-10-07,27.289511118248612,False,30.611101612410824
2015-10-08,31.117401907497882,False,30.61328971793347
2015-10-09,34.65151143090912,False,30.615478168378726
2015-10-10,46.53930859894948,False,30.617666910818638
2015-10-11,21.206539286210596,False,30.61985590015164
2015-10-12,50.824013817588614,False,30.62204509799342
2015-10-13,18.886597442762906,False,30.624234471717255
2015-10-14,30.459943963353748,False,30.626423993624986
2015-10-15,37.536444248099826,False,30.628613640231805
2015-10-16,33.44247945745891,False,30.63080339165006
2015-10-17,27.796690847744813,False,30.632993231059224
2015-10-18,27.869918214092273,False,30.635183144250487
2015-10-19,29.24447666516905,False,30.63737311923609
2015-10-20,24.580442643845878,False,30.639563145914657
2015-10-21,55.60290246574092,True,30.641753215784828
2015-10-22,34.06545903367106,False,30.64394332170068
2015-10-23,83.15172210064118,True,30.646133457662973
2015-10-24,37.45070262646439,False,30.64832361864137
2015-10-25,32.01212540778066,False,30.65051380042311
2015-10-26,37.24965713717012,False,30.652703999484448
2015-10-27,55.8371224989998,True,48.654894212881594
2015-10-28,39.558025681998586,False,48.6470872154217
2015-10-29,41.802628511013936,False,48.61931908480831
2015-10-30,55.66468923174705,False,48.57168954197345
2015-10-31,56.9670775436768,False,48.50436417524418
2015-11-01,186.51515784842297,True,48.41757352333138
2015-11-02,48.04964810012943,False,48.31161180150882
2015-11-03,66.25372864087426,False,48.18683528083102
2015-11-04,41.63179578097949,False,48.04366033288332
2015-11-05,55.86528071866859,False,47.8825611550796
2015-11-06,44.62787646304033,False,47.70406719389619
2015-11-07,44.11705015260898,False,47.5087602856333
2015-11-08,1174.6515467721558,True,47.29727153630606
2015-11-09,59.14267515168161,False,47.070277964068985
2015-11-10,58.43380561039348,False,46.82849892915324
2015-11-11,64.52503699002806,False,46.57269237763347
2015-11-12,47.56720556586184,False,46.30365092642881
2015-11-13,52.20828344719807,False,46.022197817774575
2015-11-14,43.10785362144642,False,45.72918277197138
2015-11-15,48.141348483996154,False,45.42547776752613
2015-11-16,45.434865152769405,False,45.11197277784592
2015-11-17,44.82470423557535,False,44.78957149343456
2015-11-18,50.73894160603935,False,44.45918705808031
2015-11-19,36.52207140626461,False,44.121737846821006
2015-11-20,74.52339260436568,False,43.77814331254167
2015-11-21,33.32561338555575,False,43.42931992691384
2015-11-22,32.1700261405188,False,43.07617724004157
2015-11-23,57.56008937299026,False,42.719614081654186
2015-11-24,52.02463524307518,False,42.36051492500076
2015-11-25,48.68731972510195,False,41.99974643277531
2015-11-26,49.22587699050716,False,41.638154202458516
2015-11-27,42.55674723395032,False,41.27655972642189
2015-11-28,31.468841472120076,False,40.91575758002867
2015-11-29,40.492374021144066,False,40.55651284880333
2015-11-30,33.96628268305352,False,40.1995588035527
2015-12-01,49.789284383967804,False,39.84559483012815
2015-12-02,36.266229739487464,False,39.495284618341586
2015-12-03,32.942157991713216,False,39.14925461240927
2015-12-04,33.58318691755127,False,38.80809272321613
2015-12-05,42.25381569043295,False,38.47234730068744
2015-12-06,33.88760200728108,False,38.142526362641604
2015-12-07,31.058828309150368,False,37.819097074691975
2015-12-08,39.470984802476615,False,37.50248547408054
2015-12-09,38.4445948675479,False,37.19307642877422
2015-12-10,32.843787593627226,False,36.89121382174337
2015-12-11,31.543214007847848,False,36.597200949081255
2015-12-12,40.628667589485076,True,36.311301119517104
2015-12-13,25.230045353545087,False,36.03373844192833
2015-12-14,25.307006727597926,False,35.764698786671104
2015-12-15,29.026927896878394,False,35.50433090592264
2015-12-16,35.45591694247458,False,35.25274769776206
2015-12-17,38.19800496547395,False,35.0100275984052
2015-12-18,50.0096069621954,False,34.77621608684879
2015-12-19,43.0780873191745,False,34.55132728616299
2015-12-20,32.215082805428295,False,34.3353456457924
2015-12-21,33.580060878501584,False,34.12822768947537
2015-12-22,28.79985148896377,False,33.92990381375896
2015-12-23,32.81710053615366,False,33.74028012256457
2015-12-24,31.14499566789234,False,33.55924028383359
2015-12-25,35.73580762384778,False,33.38664739494379
2015-12-26,42.990324312224416,True,33.22234584432362
2015-12-27,38.071618597254464,False,33.066163157491125
2015-12-28,48.32536973348847,False,32.91791181659595
2015-12-29,32.80920693493743,False,32.77739104343431
2015-12-30,36.90364879205992,False,32.644388536828146
2015-12-31,39.54313239096368,False,32.51868215619863
2016-01-01,28.389622853320986,False,32.40004154411158
2016-01-02,34.789707247679274,False,32.28822968151839
2016-01-03,67.64761348046167,True,32.1830043703509
2016-01-04,31.856163588138525,False,32.08411963904518
2016-01-05,67.87715877136719,True,31.991327067458965
2016-01-06,30.64436057089521,False,31.90437702850435
2016-01-07,36.71178734835719,False,31.823019844635223
2016-01-08,46.295887427077254,False,31.74700685810264
2016-01-09,57.392508311002445,True,31.67609141461718
2016-01-10,53.92185717984116,False,31.610029760731262
2016-01-11,26.492978148654817,False,31.548581855874573
2016-01-12,40.15331164370639,False,31.491512100539627
2016-01-13,32.15923695106222,False,31.43858998262183
2016-01-14,53.36161854296158,False,31.38959064436803
2016-01-15,24.886469772852983,False,31.344295372780362
2016-01-16,25.025775927384228,False,31.30249201665869
2016-01-17,26.042684748236073,False,31.26397533374671
2016-01-18,17.68355702685342,False,31.22854727167544
2016-01-19,28.234611719417597,False,31.196017186575943
2016-01-20,25.682417907927004,False,31.166202003363047
2016-01-21,32.6386880755769,False,31.138926321776626
2016-01-22,33.338524397763244,False,31.114022472309614
2016-01-23,49.081984349902,False,31.09133052615584
2016-01-24,82.23282423346593,True,31.07069826327941
2016-01-25,27.007518736646958,False,31.05198110264387
2016-01-26,25.569794908123793,False,31.03504199854777
2016-01-27,36.38063763889412,False,31.019751306896648
2016-01-28,21.598227895960495,False,31.005986625103358
2016-01-29,49.85266795273535,False,30.99363260915247
2016-01-30,40.527890496825236,False,30.982580771193383
2016-01-31,29.618563064333323,False,30.972729260843852
2016-02-01,19.390649627910683,False,30.963982633193524
2016-02-02,44.115967143381425,False,30.956251606299066
2016-02-03,88.52690155601256,True,30.949452810760256
2016-02-04,66.68480580432069,True,30.94350853376308
2016-02-05,22.313237728466003,False,30.938346459772877
2016-02-06,25.811510148912454,False,30.93389940986024
2016-02-07,33.17486488384078,False,30.930105081445905
2016-02-08,31.287012828605853,False,30.926905790060196
2016-02-09,28.609086400643054,False,30.924248214528387
2016-02-10,36.53509551153199,False,30.922083146817187
2016-02-11,24.134177775411246,False,30.920365247609723
2016-02-12,28.411736180656803,False,30.91905280851805
2016-02-13,31.38920605574466,False,30.918107521693507
2016-02-14,36.35677870308546,False,30.917494257456532
2016-02-15,36.59275284918576,False,30.91718085043935
2016-02-16,23.478400407803395,False,30.917137894616655
2016-02-17,19.521279453455232,False,30.91733854749181
2016-02-18,42.015404767773106,False,30.917758343608295
2016-02-19,34.71978374802145,False,30.91837501746839
2016-02-20,24.3599618742844,False,30.91916833586262
2016-02-21,224.44389462694494,True,30.92011993954462
2016-02-22,32.00624641330657,False,30.921213194125468
2016-02-23,41.28948259222475,False,30.92243305000943
2016-02-24,31.170253113699186,False,30.923765911148926
2016-02-25,51.27625348648085,False,30.925199512358915
2016-02-26,47.5622739784273,False,30.92672280490099
2016-02-27,29.991738543673726,False,30.92832585002277
2016-02-28,31.450377503756545,True,30.929999720119767
2016-02-29,38.155137086777046,False,30.931736407173315
2016-03-01,43.85340227334391,False,30.93352873810909
2016-03-02,23.728428024343646,False,30.93537029671603
2016-03-03,37.698963671985496,False,30.937255351764062
2016-03-04,40.93509910933324,False,30.93917879096103
2016-03-05,18.279322714281587,False,30.941136060393873
2016-03-06,21.984901343061185,False,30.943123109105883
2016-03-07,18.4705645965346,False,30.945136338471094
2016-03-08,27.34786209817752,False,30.947172556037113
2016-03-09,39.12072447842235,False,30.949228933519706
2016-03-10,45.882656893143704,False,30.95130296864534
2016-03-11,31.518774226712388,False,30.953392450551323
2016-03-12,46.16901829223956,False,30.95549542846763
2016-03-13,21.324589866301224,False,30.957610183418677
2016-03-14,18.25939890840893,False,30.95973520269819
2016-03-15,58.85000752731058,True,30.961869156884838
2016-03-16,35.985594057727845,False,30.96401087918066
2016-03-17,32.28768289025081,False,30.966159346868835
2016-03-18,17.893413695572086,False,30.968313664700897
2016-03-19,31.196079843026617,False,30.97047305003712
2016-03-20,22.860006790838355,False,30.97263681957676
2016-03-21,37.244204095513545,False,30.97480437752707
2016-03-22,32.52498861534647,False,30.97697520507213
2016-03-23,22.683770161087327,False,30.97914885101336
2016-03-24,28.42889816604561,False,30.981324923464708
2016-03-25,21.7961038617552,False,30.98350308249495
2016-03-26,50.46112202886208,True,30.98568303361937
2016-03-27,38.97778315275306,False,30.987864522051574
2016-03-28,23.761201745663158,False,30.990047327634375
2016-03-29,35.46879489949227,False,30.992231260376467
2016-03-30,26.468759216599075,False,30.99441615652827
2016-03-31,25.81886505331178,False,30.99660187513708
2016-04-01,30.321489603776875,False,30.998788295027502
2016-04-02,26.030531554407503,False,31.000975312158516
2016-04-03,25.61027187025978,False,31.00316283731371
2016-04-04,23.010786869545242,False,31.00535079408555
2016-04-05,51.105279067952864,False,31.007539117118903
2016-04-06,31.027912066740733,False,31.00972775058261
2016-04-07,24.69788258446327,False,31.011916646841495
2016-04-08,33.97548617869478,False,31.01410576530417
2016-04-09,30.494345455100667,False,31.01629507142474
2016-04-10,28.08452256928045,False,31.018484535839164
2016-04-11,36.60742079848072,False,31.020674133619096
2016-04-12,39.1925847899373,False,31.022863843628198
2016-04-13,27.135215137411574,False,31.0250536479676
2016-04-14,26.865118179949945,False,31.02724353149882
2016-04-15,30.535469835331035,False,31.029433481433927
2016-04-16,16.48287698061029,False,31.031623486983943
2016-04-17,22.975909660523286,False,31.03381353905762
2016-04-18,44.65187033763217,False,31.036003630003744
2016-04-19,45.90280311112645,False,31.038193753390978
2016-04-20,28.498501170447607,False,31.040383903820018
2016-04-21,35.33075486434964,False,31.042574076763547
2016-04-22,31.723342656485308,False,31.04476426843008
2016-04-23,67.29587731935368,False,31.046954475648253
2016-04-24,40.19873634596187,False,31.049144695768653
2016-04-25,30.37059316310181,False,31.05133492658062
2016-04-26,129.29072425739136,True,31.053525166241823
2016-04-27,47.0175816576264,True,31.05571541321878
2016-04-28,33.416188884071644,False,31.05790566623665
2016-04-29,41.55727335972997,False,51.06009592423686
2016-04-30,36.135216914284854,False,51.05117816107871
2016-05-01,43.48798325136859,False,51.02008135353563
2016-05-02,40.37434411294536,False,50.96691630393481
2016-05-03,76.56139929211304,False,50.89186700038308
2016-05-04,63.168358106891624,False,50.795189597900226
2016-05-05,49.93562015535137,False,50.677211003091635
2016-05-06,73.20988189074677,False,50.53832707330385
2016-05-07,51.89619339531905,False,50.379000444145426
2016-05-08,59.62871122890013,True,50.19975800205746
2016-05-09,72.8089877637504,False,50.00118802125477
2016-05-10,57.9300637601517,False,49.78393698680649
2016-05-11,39.588244551409915,False,49.54870612785861
2016-05-12,47.49895401926117,False,49.29624768700318
2016-05-13,39.25053966652984,False,49.02736095354906
2016-05-14,34.26345479305631,False,48.742888089935576
2016-05-15,101.74856983469724,True,48.44370978173866
2016-05-16,77.80509610438496,False,48.13074074264353
2016-05-17,32.05065141099989,False,47.80492510639161
2016-05-18,55.21324356475561,False,47.46723173805121
2016-05-19,39.18460696748448,False,47.118649497013095
2016-05-20,39.98181384322987,False,46.76018248387754
2016-05-21,38.33834831624194,False,46.39284530288671
2016-05-22,36.86203304837601,False,46.01765837077618
2016-05-23,45.176069052365655,False,45.635643301884485
2016-05-24,34.433882167090815,False,45.24781839808667
2016-05-25,47.63446941238064,False,44.85519427062385
2016-05-26,43.4133095183349,False,44.458769619206976
2016-05-27,41.35471275315542,False,44.0595271919
2016-05-28,34.16720770149314,False,43.65842994725951
2016-05-29,39.27730965885876,False,43.25641743804796
2016-05-30,52.279331987718734,False,42.85440243357201
2016-05-31,47.61727319469534,False,42.45326779535041
2016-06-01,32.872246954107474,False,42.05386361841354
2016-06-02,144.2488477666003,True,41.65700464810492
2016-06-03,50.74712948539867,False,41.263467979817065
2016-06-04,25.531141579688267,False,40.87399104667598
2016-06-05,45.40611361862437,False,40.48926989781217
2016-06-06,33.204833261196356,False,40.10995776754329
2016-06-07,45.389615120648465,False,39.73666393356495
2016-06-08,31.935402353246694,False,39.369952860120506
2016-06-09,24.87776161433675,False,39.010343620114206
2016-06-10,26.471344238476465,False,38.65830958825983
2016-06-11,39.68030322058353,False,38.31427839563205
2016-06-12,40.19963107205938,False,37.978632134420444
2016-06-13,28.398377951969778,False,37.651707800284406
2016-06-14,42.75579386543901,False,37.33379795847879
2016-06-15,23.92013491243917,False,37.02515161886755
2016-06-16,37.54181377847158,True,36.72597530406874
2016-06-17,28.059396233149474,False,36.436434294279366
2016-06-18,29.540092260669404,False,36.15665403180961
2016-06-19,36.93155993565575,False,35.886721668010466
2016-06-20,27.049550382164213,False,35.626687735100575
2016-06-21,32.79107681627046,False,35.3765679253801
2016-06-22,45.04772366374291,False,35.136344960454245
2016-06-23,31.73044456096419,False,34.90597053336561
2016-06-24,41.61295459617274,False,34.68536730694426
2016-06-25,25.427947720939283,False,34.47443095221401
2016-06-26,38.75645356802404,False,34.273032211331945
2016-06-27,48.71598717063762,False,34.081018970273405
2016-06-28,17.92750835726651,False,33.8982183272922
2016-06-29,27.30599625958163,False,33.72443864407508
2016-06-30,38.42462744147037,False,33.55947156745495
2016-07-01,29.67864418763001,False,33.40309401053874
2016-07-02,37.4817091664731,False,33.25507008312862
2016-07-03,31.335230081580306,False,33.115152962359204
2016-07-04,34.00314161919802,False,32.98308669552586
2016-07-05,30.468588716264158,False,32.85860792813014
2016-07-06,42.80724382045271,False,32.741447551207415
2016-07-07,35.38745806776081,False,32.631332263019985
2016-07-08,35.77802468769499,False,32.52798604118756
2016-07-09,28.973608330554697,False,32.43113152227914
2016-07-10,29.382355679206377,False,32.340491286799036
2016-07-11,26.88576123082155,False,32.25578904835953
